FD,SCI,CO,PPI_SUM,BF_Ex,BF_Ag,BF_Co,BF_Em,BF_Op,Gender_male,MonthsInJob,Age
-0.58392584,-0.17687744,0.19576383,-1.3206552,-0.93757147,-0.64970255,0.09429393,0.013121709,-0.032222323,0.5427393,-0.1181181,1.0318322
-0.014295552,0.11118595,0.055077128,0.14304851,-0.5417984,0.5802286,-0.043388966,0.32931587,0.07629605,0.43199548,0.1167003,1.7198062
-0.22179815,0.07458374,0.0789438,0.048722126,0.71481997,-0.06131961,-0.10169514,-0.24308327,0.15561019,0.24969979,-0.11202659,-0.781558
-0.29219487,0.039733216,0.2612223,0.031526923,-0.66432697,-0.15136063,0.102184825,0.06565454,0.21285288,0.4707975,-0.06365284,1.1822997
-0.40224165,-0.053595424,-0.29693383,-0.7620883,0.88543224,-0.08932492,0.008877341,0.5019203,0.10840258,0.24475308,-0.1693012,1.2444488
0.061082598,0.23510927,1.021066,0.28074116,-0.16500846,0.050567728,-0.047495015,0.27744982,0.19315964,0.46083233,0.07722828,1.2383492
-0.16636974,0.09775962,0.11803224,-0.61343956,-0.47724482,-0.06645858,0.047957625,0.007713942,0.10395696,0.29892528,-0.46751904,-0.5295689
0.10875047,0.18651558,-0.5499454,-0.04219104,-0.8342887,-0.10928381,-0.06471959,-0.021331033,0.16241813,0.6074605,-0.2668789,1.0055487
-0.13993187,-0.003195089,0.110460594,0.13848804,-0.20420837,-0.063873015,-0.08348723,-0.2668097,0.14607137,0.24387848,-0.10934001,-1.1416882
-0.0007689204,-0.006631149,0.5314811,0.1472139,0.7252004,-0.048092626,-0.08085691,0.1797537,-0.22333388,0.6177933,-0.19532369,0.99795383
-0.45024523,0.041982565,0.08695,-0.6332347,-0.62874436,-0.11949998,0.056745935,-0.24632859,-0.07495886,0.23483345,-0.005796898,-0.7225854
-0.016132396,-0.33088443,0.12364479,0.7760513,-0.21117237,-0.06122053,0.1569224,0.15853111,0.2131645,0.49675137,-0.17868733,1.4071467
-0.123625934,-0.056938384,0.6130276,0.3303031,0.8761322,0.0009341107,-0.03353761,0.118219525,-0.2716279,0.3065416,-0.10278318,-1.2481915
-0.17283428,0.11964345,0.0503892,0.010551127,1.1300797,-0.03625197,-0.07228275,-0.23424618,0.366987,0.28582197,-0.104262725,-1.710483
0.01906149,0.12385723,0.15999113,-0.031699877,-0.73714197,0.08050481,-0.107864924,0.06073368,0.21203206,0.3442511,-0.21308552,-0.38052222
-0.05614774,0.022883005,-0.08699495,-0.2978341,0.6558206,-0.039833132,0.015362982,-0.19465818,0.1329743,0.25667223,0.19286996,-0.62646437
0.16930495,0.07841337,0.24047638,-0.6402817,1.4970393,-0.022467913,0.10196775,-0.18809257,0.0028851053,0.2815687,1.0347841,1.22547
-0.55145216,-0.064872935,-0.2920802,0.13149682,-0.504213,0.07070385,-0.29276592,0.059744135,-0.08993388,0.32501253,0.16587661,-0.51769793
-0.37425452,-0.20631585,-1.2124385,0.12073742,-0.82529426,0.94940776,-0.27882582,-0.009027503,0.09007252,0.33796433,-0.02185634,-0.89017844
-0.30829442,-0.09863703,-0.3270944,0.40914363,0.7974824,-0.04176812,-0.34653613,0.008511618,-0.34177995,0.24569753,-0.5766177,-1.3668916
-0.07391067,0.18166159,-0.17426543,-0.018944573,1.0185336,0.14725718,0.15469845,-0.011950286,-0.32071504,0.28650126,-0.16616839,-1.361731
-0.1977801,0.41125035,-0.062883414,0.024754867,0.70495594,0.017125748,0.15947747,0.15967917,0.09103389,0.32857314,-0.09888515,-1.8474218
0.3724767,0.63404906,1.0309992,0.9929283,0.79016376,0.1606894,0.02853642,0.21410319,0.29074797,0.5937421,0.84651196,-0.7106402
-0.32826546,0.062747106,-0.6223331,0.39406988,-0.28941792,-0.053446162,0.08440614,0.13149431,0.2021728,0.28656453,-0.2221567,-1.8095386
-0.13832122,-0.23765656,0.34684727,-0.61281896,0.7181903,-0.058354877,-0.06783428,0.06421336,0.04027358,0.4568352,-0.571025,1.241268
-0.011296942,-0.22465385,-0.25111935,0.3880028,-0.9107916,-0.06514672,-0.033495747,0.025215317,-0.07889324,0.31935573,-0.28632626,-1.4781992
-0.17401613,0.12126475,-0.09062715,-0.7099331,-0.21075448,0.08597057,-0.15949106,-0.22955108,-0.26606056,0.29075077,-0.27468306,1.1861756
0.07600257,0.20325863,-0.14741662,-0.3529965,0.65650177,-0.09993399,-0.14280385,-0.23986833,-0.4964925,0.24107096,0.055225097,-1.68694
-0.01837825,0.13330764,0.7151205,0.26868987,-0.60567874,-0.024816576,-0.059324868,0.14847022,-0.07397272,0.58653766,-0.06274194,-0.6189052
-0.15794322,0.07308325,0.19970435,0.023851344,0.5081242,0.9606709,0.11643505,0.049273446,0.12333028,0.2940022,-0.028143305,-1.01453
-0.02961771,0.071709104,0.15442497,0.20120853,-0.32077956,-0.09614899,-0.05506594,0.028084181,0.16255781,0.3870168,-0.1784242,1.5562841
-0.59858817,0.37553412,-0.058526203,-0.9692487,-0.5794811,-0.21737105,0.10285651,-0.29964238,0.0814937,0.51993346,1.1084577,0.2648888
0.11688528,0.7040488,0.22425796,1.0155205,-0.40642607,0.6079435,0.106387645,0.18287322,0.057383686,0.56219983,0.62422603,1.586881
0.26962656,0.51715225,0.1572705,1.1012856,-0.3479781,1.7910976,0.13183536,-0.1761077,0.033794466,0.45738864,1.0395417,1.6480937
-0.057633776,0.07487882,-0.011547633,0.2275371,-0.8941392,-0.10360728,-0.093826495,-0.29833624,0.1533733,0.3556472,-0.18620974,-0.49557087
-0.28760156,-0.22462529,-0.014228638,0.3053165,-0.926894,0.09679543,-0.16651478,0.0287902,-0.4139447,0.27665603,-0.21645635,-1.234305
-0.002315401,-0.07482309,0.24135315,0.081714615,-1.3055001,-0.16223644,-0.40784803,0.0343734,0.068498634,0.4057328,0.5915094,0.45322174
-0.07751187,-0.07754096,-0.5063293,0.16345704,-0.95803475,-0.07192736,-0.24260885,-0.30586925,0.05382379,0.3660131,-0.025150515,-1.2133459
-0.6733564,0.094241135,-0.17105556,-0.08725405,-0.43469444,-0.16250402,-0.049273163,0.29088864,-0.08449653,0.46121246,-0.10964895,1.2699633
-0.6917723,-0.10616977,-0.34720832,0.22295792,-0.23468497,0.21522509,0.006790396,-0.19611809,0.19265154,0.5713151,-0.109423175,-0.40087846
0.0044688634,0.2703266,-0.5707521,-0.8311631,-0.70190626,-0.09495379,0.3986397,-0.2543114,0.0959438,0.39317167,0.94199526,0.77075326
0.09805887,0.050103728,0.45627093,0.22182703,-0.4882513,-0.22453648,0.13848305,0.13008828,-0.1541045,0.5327315,-0.11781093,1.2948229
0.101033024,0.08305938,0.42632416,0.46559435,-0.47511932,0.03279776,-0.016508186,0.10480202,0.36021924,0.3613932,-0.108756565,-1.6331464
-0.11566181,0.057277616,-0.62480366,0.085171595,-0.59239334,0.5285613,0.073884465,0.047916736,0.038791593,0.5409014,-0.19883929,1.0516635
-0.14858568,-0.10814051,-0.48526573,0.19862916,0.706693,-0.057923786,-0.03377838,-0.29571477,0.2299876,0.25658408,-0.29622623,-1.932584
0.72810495,0.061319802,-0.7138113,-0.33794737,0.9004922,-0.0980587,-0.6661624,-0.40683907,-0.84290665,0.32443684,-0.19843562,0.94545496
-0.251552,0.22175547,0.09616779,-0.70397544,-1.0082455,-0.11495963,0.09296245,0.18569101,-0.086874835,0.41070032,-0.30691314,-1.3161913
0.15289932,0.27178448,-0.09625986,-0.33022743,0.73729116,0.16938858,-0.27270272,-0.30651662,-0.46933547,0.26098052,-0.45340902,-2.4087138
-0.07313831,-0.07854155,0.062619984,0.09547715,0.8093648,-0.06283467,0.13783386,0.67323,0.14454076,0.2818059,-0.035500195,1.663285
-0.50539315,0.101294026,0.009390349,0.22132444,-0.36789986,0.3876121,0.43188664,0.9293713,0.12534337,0.49396247,0.974334,0.529655
0.034216903,0.08304182,0.20100147,0.12876704,-0.6126611,-0.14866999,0.056848593,-0.3574943,0.09653292,0.42392296,-0.48789936,1.1231314
-0.07903684,0.3802468,0.0043876832,0.50029945,-0.19570935,-0.059888437,0.07056385,0.1335498,0.22923057,0.30334514,-0.15546823,-0.8456239
-0.067966126,0.5236844,0.49035358,-0.22159372,-0.32528248,-0.027862765,-0.00016302755,-0.24427494,0.41688332,0.5737918,0.08246037,-0.54296696
-0.15245125,-0.03642077,0.22792634,-0.3615838,-0.62874234,-0.10134033,0.046992555,0.13650358,-0.17983212,0.5765361,-0.24896179,0.9809388
-0.19784468,-0.07483815,0.1627855,-0.72306633,-0.6442089,-0.11918559,-0.087443516,0.047661215,-0.04091723,0.34248173,-0.10806537,0.28742468
-0.5986189,0.1002075,0.096312106,0.28300527,-0.63168406,-0.17221431,-0.09320862,-0.30401623,0.12388983,0.37237743,-0.03184146,1.0620149
